id,num_orders
1212768,797.5205
1401817,147.57384
1076968,147.57384
1412015,-20.496403
1176447,-57.42535
1253823,44.18845
1494779,44.18845
1036773,44.18845
1208909,46.063374
1248167,52.656162
1392970,-17.485714
1444295,-25.947893
1461229,94.761444
1183783,108.50386
1343779,141.58855
1335558,94.761444
1221537,101.27989
1081323,87.39139
1389983,123.391884
1261113,109.514046
1387450,64.81183
1338940,96.150986
1014564,69.29052
1206185,55.852444
1392612,22.463348
1309171,41.26505
1126294,22.463348
1339737,81.44045
1337158,112.59249
1429763,51.215256
1092832,85.489525
1066511,36.0312
1485914,89.24632
1299729,89.24632
1460115,89.24632
1299132,89.24632
1137246,129.9971
1251637,129.9971
1221233,89.24632
1151884,89.24632
1187774,89.24632
1156979,89.24632
1345389,84.939926
1388295,84.939926
1209508,84.939926
1476668,84.939926
1413395,160.08765
1225315,160.08765
1035195,84.939926
1313839,84.939926
1230384,84.939926
1056205,84.939926
1006833,127.5578
1406361,127.5578
1308035,127.5578
1018667,127.5578
1360589,246.46172
1387284,246.46172
1037113,127.5578
1216798,127.5578
1413073,127.5578
1418176,127.5578
1174921,-19.719448
1234400,-19.719448
1394502,128.78407
1200823,97.08792
1275837,-19.719448
1041452,-20.838089
1175393,-44.293537
1120564,-44.293537
1002584,40.8489
1369039,40.8489
1337552,-44.293537
1165405,-44.293537
1492488,-44.293537
1152412,21.78133
1489262,19.021341
1116102,21.78133
1086847,19.021341
1348070,27.765741
1241177,27.765741
1413177,30.525732
1180550,21.78133
1497398,-13.009611
1439873,-10.249616
1109486,-10.249616
1253988,6.2641525
1295721,3.8333972
1126045,6.2641525
1300636,-10.249616
1384325,-10.249616
1401376,-10.249616
1363486,-43.551414
1425117,-43.551414
1325405,-43.551414
1391577,-43.551414
1133753,-43.551414
1111154,-43.551414
1197779,-43.551414
1365246,-43.551414
1366766,0.72337925
1198791,4.966428
1327818,4.966428
1331264,78.99726
1204089,4.966428
1053998,0.72337925
1077837,0.72337925
1329598,0.72337925
1246576,0.72337925
1192413,-19.174759
1089505,-13.103132
1053247,-13.103132
1427058,74.23445
1399010,-13.103132
1022717,-19.174759
1281547,-19.174759
1368785,-19.174759
1319547,192.40805
1190103,192.40805
1240755,192.40805
1336172,202.14003
1271870,192.40805
1407766,192.40805
1309964,192.40805
1170529,192.40805
1273445,192.40805
1101540,192.40805
1337684,155.45416
1280026,155.45416
1323007,155.45416
1255751,155.45416
1354177,155.45416
1078929,155.45416
1019057,155.45416
1450808,155.45416
1298458,155.45416
1364650,155.45416
1479766,127.75847
1387983,127.079834
1159217,127.530426
1320682,127.079834
1085106,124.354774
1233601,127.530426
1131145,127.079834
1258777,127.75847
1159193,128.20679
1010363,127.079834
1298007,-52.93407
1431853,-47.81215
1164599,-47.81215
1484727,-47.81215
1251893,-48.892796
1204525,34.31863
1347649,34.31863
1493813,34.31863
1140478,34.31863
1482717,-0.9427613
1312853,-19.30834
1136587,0.6964007
1301621,0.6964007
1160572,0.6964007
1110622,-29.904657
1344086,-84.17923
1210234,-59.59896
1080240,-81.419235
1156847,-84.17923
1424511,-65.35836
1294222,-79.94636
1097913,-2.1194978
1218649,103.72585
1138627,51.984623
1483004,-2.1194978
1465355,-2.1194978
1221607,-51.199978
1289506,-47.34459
1421492,-47.34459
1075950,-51.199978
1085945,-51.199978
1492097,-7.86063
1271169,-20.271614
1177475,-20.271614
1067321,4.472689
1051361,79.6699
1030392,79.6699
1155915,4.472689
1229449,4.472689
1132160,4.472689
1256382,-48.295242
1108013,-35.31846
1259378,-35.31846
1053053,-35.31846
1057181,-35.31846
1287446,-35.31846
1124678,-2.695197
1075990,-2.695197
1460444,958.7879
1476535,701.874
1297121,701.874
1141103,701.874
1274933,701.874
1435122,701.874
1486477,701.874
1195364,701.874
1301491,701.874
1059056,701.874
1139730,515.6488
1301842,515.6488
1251244,515.6488
1183358,515.6488
1059732,515.6488
1151274,515.6488
1072415,515.6488
1469941,515.6488
1288037,515.6488
1325139,515.6488
1115056,399.23688
1292390,399.23688
1166952,399.23688
1384513,399.23688
1093599,399.23688
1367894,399.23688
1119869,399.23688
1070129,399.23688
1394194,399.23688
1002435,399.23688
1385333,495.86008
1009702,495.86008
1479251,495.86008
1253248,430.16428
1245868,495.86008
1031763,447.57687
1477396,495.86008
1489091,453.32062
1485086,453.32062
1276165,453.32062
1096323,714.18286
1350701,714.18286
1065455,714.18286
1142409,714.18286
1488944,659.442
1020912,677.7455
1436609,677.7455
1253895,682.88135
1165678,690.02295
1327823,682.88135
1230693,640.5947
1398262,630.441
1345832,634.86945
1267250,682.83026
1432764,681.8388
1301486,719.3131
1069354,773.895
1245836,640.5947
1275241,640.5947
1463775,640.5947
1027016,213.50858
1191829,213.50858
1112122,199.16232
1479265,199.16232
1126587,183.87595
1195982,213.50858
1314692,205.64908
1493689,213.50858
1039169,213.50858
1401014,213.50858
1181520,199.16232
1025776,199.16232
1177948,213.50858
1203571,213.50858
1209590,183.87595
1058406,213.50858
1304622,213.50858
1301362,213.50858
1232376,199.16232
1348216,199.16232
1306234,217.32213
1378503,202.97585
1296522,217.32213
1478474,217.32213
1111452,202.97585
1428885,217.32213
1078876,209.4626
1426995,217.32213
1310613,202.97585
1284993,217.32213
1271440,681.2894
1118621,681.2894
1192681,682.4513
1028746,701.30597
1031614,1497.2306
1392506,1489.1362
1343631,722.25525
1185820,682.6626
1356333,1609.0865
1307954,1682.4305
1269834,411.894
1056163,411.894
1098695,411.894
1178203,411.894
1061470,411.894
1354722,411.894
1066795,411.894
1170494,411.894
1488737,411.894
1097182,411.894
1176823,612.1912
1101710,612.1912
1141921,627.4034
1385350,643.12665
1157741,1700.1565
1151119,1750.9365
1161188,648.12946
1315527,646.89703
1369399,641.1923
1460667,669.808
1010243,148.48865
1037655,151.99707
1401737,135.9616
1022228,148.48865
1097803,139.47002
1076303,138.31482
1480464,141.82324
1233512,151.99707
1406320,139.47002
1423616,139.47002
1451807,206.97366
1409671,197.95502
1122214,197.95502
1211769,245.8308
1437385,210.48209
1217993,210.48209
1161892,197.95502
1229478,210.48209
1213094,200.30826
1297883,194.4466
1274226,494.6216
1352572,494.6216
1295323,494.6216
1299017,494.6216
1252039,494.6216
1030444,494.6216
1454269,494.6216
1228734,494.6216
1427970,494.6216
1125886,494.6216
1425142,458.75317
1005746,1031.3365
1369118,458.75317
1260005,489.1945
1010852,481.9793
1215951,481.9793
1438319,1980.7478
1100299,1253.6173
1081163,458.75317
1459649,481.9793
1211593,365.18134
1411245,1227.2281
1022614,333.40277
1203568,333.19427
1106084,333.40277
1485205,333.19427
1373998,2351.9282
1062654,1049.2466
1201316,335.07587
1370105,335.07587
1194932,321.27216
1115132,277.54074
1264565,272.53122
1075641,266.97238
1246631,244.91692
1411198,276.8568
1140498,239.1978
1313588,246.33943
1315048,262.47455
1383782,313.19342
1323477,349.83496
1060474,366.72327
1494909,327.02112
1236863,366.72327
1315101,330.15704
1021195,272.55496
1091479,298.01743
1258153,344.8446
1404475,298.01743
1332940,306.35458
1371595,329.4793
1228275,342.2624
1456589,342.2624
1393900,342.2624
1451902,297.812
1484282,349.5728
1353419,342.2624
1477668,342.2624
1093917,332.95374
1415280,306.58893
1261811,230.22491
1141743,230.22491
1370665,230.22491
1035256,230.22491
1479691,402.15573
1400324,348.8336
1415004,230.22491
1038432,230.22491
1336056,230.22491
1187092,230.22491
1246502,237.63948
1302001,237.63948
1073776,237.63948
1363056,237.63948
1471341,373.99084
1253143,366.29767
1453040,237.63948
1301753,237.63948
1404546,237.63948
1392729,237.63948
1497466,279.51752
1486369,279.51752
1280462,279.51752
1329993,279.51752
1015668,506.0736
1162775,506.0736
1239627,279.51752
1191627,279.51752
1102060,358.23026
1232474,279.51752
1248779,107.49551
1286196,319.5572
1311264,319.5572
1389854,107.49551
1467104,107.49551
1471259,107.49551
1498881,107.49551
1130256,108.76858
1136112,111.74747
1339197,111.74747
1101505,252.22485
1339810,252.22485
1392791,111.74747
1184046,111.74747
1105735,111.74747
1154260,111.74747
1488663,111.74747
1042242,113.020546
1349533,236.31586
1449142,242.98126
1337248,230.4542
1200866,233.96262
1290309,272.3895
1418797,272.3895
1164582,272.3895
1303136,242.98126
1347698,233.96262
1493799,236.31586
1463406,227.39598
1418001,218.37737
1342588,217.22215
1161315,214.86894
1046297,263.62115
1153933,263.62115
1231645,260.1127
1287870,230.9044
1193177,220.73058
1487003,227.39598
1447686,153.16692
1146210,157.639
1403685,157.639
1476020,244.62495
1018738,157.639
1130157,153.16692
1046978,153.16692
1331178,153.16692
1257741,153.16692
1322423,153.16692
1336105,139.38406
1187686,145.68474
1489882,153.54424
1123496,231.584
1322525,145.68474
1477958,139.38406
1462588,139.38406
1098622,139.38406
1207399,139.38406
1465439,139.38406
1012855,450.5093
1418147,427.28317
1286032,427.28317
1099298,455.13474
1479230,427.28317
1179950,427.28317
1124263,459.2048
1184587,427.28317
1029660,427.28317
1357396,450.5093
1180646,386.95532
1485809,373.90298
1211075,373.90298
1313206,426.09546
1494204,428.46964
1434483,405.1573
1099251,397.12912
1025379,373.90298
1477569,373.90298
1055674,373.90298
1062490,362.8983
1043605,362.8983
1026057,363.67172
1468053,362.99307
1150560,363.67172
1110568,370.24817
1162730,362.8983
1358189,363.67172
1257386,362.99307
1061706,363.67172
1335827,164.87592
1165522,176.39424
1110279,189.24907
1143313,176.39424
1083501,164.24586
1428672,168.33855
1219047,189.24907
1259870,189.24907
1342405,168.29987
1354416,189.24907
1193098,137.13036
1458214,137.13036
1039561,137.13036
1074938,173.39246
1223395,173.39246
1456334,167.33693
1149120,173.39246
1172680,109.50946
1116900,109.50946
1034878,130.26553
1259675,130.26553
1355647,130.26553
1267774,167.33301
1347236,167.33301
1000392,167.33301
1221328,167.33301
1284731,167.33301
1446589,108.11046
1141794,108.11046
1016845,159.12799
1177882,169.30182
1297460,155.61957
1119491,224.56778
1043097,159.12799
1427114,159.12799
1149568,153.26639
1118707,185.66878
1021503,169.30182
1338844,165.7934
1198021,185.61588
1474866,138.0281
1311455,140.45886
1033015,88.76139
1090571,107.332115
1232737,145.8193
1300878,201.11543
1483287,201.11543
1188526,138.78363
1270382,201.11543
1413802,147.47917
1374584,147.47917
1224680,147.47917
1029041,147.47917
1175602,281.1278
1447145,215.03622
1300870,147.47917
1483261,147.47917
1413577,147.47917
1176990,147.47917
1231223,112.22496
1190669,112.22496
1376192,112.22496
1146955,112.22496
1056018,112.22496
1258889,112.22496
1218561,116.080345
1466508,112.22496
1109609,116.080345
1419190,154.71106
1273467,154.71106
1120980,154.71106
1288632,154.71106
1272229,154.71106
1012823,154.71106
1424258,154.71106
1114584,154.71106
1365258,154.71106
1180223,136.28154
1238801,136.28154
1070150,136.28154
1165612,136.28154
1480839,131.80951
1157017,131.80951
1156189,131.80951
1287339,131.80951
1307947,131.80951
1217805,131.80951
1171521,198.50662
1434146,205.42215
1300093,198.50662
1119480,205.42215
1297275,198.50662
1120782,198.50662
1457486,198.50662
1146680,198.50662
1134271,205.42215
1281939,198.50662
1052384,142.11017
1200598,191.32864
1264244,152.38779
1294669,142.11017
1425440,142.11017
1145895,152.38779
1144262,142.11017
1076977,142.11017
1054344,152.38779
1377594,145.47226
1060921,200.06183
1441064,189.78421
1036623,189.78421
1334537,189.78421
1131845,200.06183
1233303,193.1463
1052105,189.78421
1130360,200.06183
1140184,193.1463
1097453,193.1463
1232717,126.76735
1246974,126.76735
1070455,256.85217
1050349,334.97076
1023950,126.76735
1426156,126.76735
1381963,126.76735
1030017,126.76735
1000438,126.76735
1119483,128.0404
1196334,433.91562
1402996,220.07848
1493032,217.64772
1264183,247.10046
1052529,247.10046
1110240,257.9182
1382389,247.10046
1313142,247.10046
1317341,247.10046
1122806,247.10046
1098228,908.9887
1080847,908.9887
1064602,908.9887
1093227,908.9887
1177861,908.9887
1259611,908.9887
1274836,908.9887
1030333,908.9887
1249982,908.9887
1188591,908.9887
1101375,722.7635
1398435,722.7635
1353965,722.7635
1183936,722.7635
1311911,722.7635
1062494,722.7635
1410039,722.7635
1187463,722.7635
1082477,722.7635
1345516,722.7635
1400016,606.8767
1371135,606.8767
1386866,606.8767
1263387,606.8767
1316202,606.8767
1238695,606.8767
1269164,606.8767
1212464,606.8767
1458850,606.8767
1164926,606.8767
1408468,235.16827
1025542,266.9017
1160326,265.11053
1443402,265.11053
1226069,267.6432
1175779,268.0845
1495888,265.11053
1226727,235.16827
1088993,235.16827
1162495,235.16827
1044490,234.89503
1119951,241.70822
1148469,244.2409
1040533,244.2409
1182305,244.6823
1058670,243.4994
1069033,241.70822
1052272,234.89503
1102729,238.1267
1439572,234.89503
1290002,641.9824
1480585,641.9824
1132573,641.9824
1057544,641.9824
1185226,641.9824
1332114,641.9824
1006557,641.9824
1223406,666.2335
1165398,666.2335
1252122,666.2335
1190633,792.4024
1234168,782.9598
1187850,782.9598
1461408,782.9598
1324628,791.9554
1043320,792.4024
1112006,782.9598
1431890,837.1864
1142113,837.1864
1473136,837.1864
1040430,916.21826
1087004,916.21826
1042794,799.60736
1359630,962.34045
1059906,962.34045
1340375,952.67365
1167679,1034.0288
1118042,916.21826
1433454,750.22064
1414239,916.21826
1049366,150.35374
1442356,150.35374
1344308,164.70003
1057310,164.70003
1450163,164.70003
1249769,156.8405
1328737,150.35374
1358230,150.35374
1245395,164.70003
1227902,150.35374
1224120,162.568
1083028,162.568
1435741,164.70003
1227990,164.70003
1102401,162.568
1494941,164.70003
1405194,162.568
1160706,162.568
1389486,162.568
1475674,150.35374
1293810,166.94841
1321966,152.60213
1376274,166.94841
1453454,166.94841
1341931,166.94841
1133750,166.94841
1452164,166.94841
1142445,164.81638
1334127,164.81638
1074156,166.94841
1197335,782.2918
1098456,782.2918
1004231,782.2918
1348678,887.94037
1069114,2568.6675
1120606,2652.3328
1116595,832.2729
1124659,838.6735
1403491,2697.9402
1124415,2624.5967
1323989,471.17593
1063221,471.17593
1375428,471.17593
1171835,471.17593
1175458,471.17593
1022677,471.17593
1064513,471.17593
1141542,471.17593
1254313,471.17593
1429469,471.17593
1129467,777.70325
1440344,777.70325
1199647,777.70325
1329067,953.6186
1310720,1357.9274
1187699,2090.7634
1490972,861.90436
1188019,839.7492
1393545,839.7492
1196202,802.0478
1217722,131.63583
1024786,135.14426
1164714,131.63583
1487084,135.14426
1194216,132.79103
1333009,131.63583
1400194,132.79103
1220768,132.79103
1171266,195.63788
1018646,195.63788
1224157,227.15881
1476159,224.80559
1481437,227.15881
1137703,195.63788
1443319,261.5181
1297612,192.12946
1366087,193.28464
1219884,195.63788
1170447,596.81445
1141028,596.81445
1283426,596.81445
1353711,596.81445
1053353,596.81445
1077335,596.81445
1347043,596.81445
1222655,596.81445
1413603,596.81445
1166615,596.81445
1140772,497.37527
1473886,1241.0776
1040538,562.74786
1300105,548.4363
1254975,562.74786
1468203,562.74786
1147088,2967.637
1225845,2204.427
1449493,497.37527
1168141,497.37527
1103484,378.06702
1179187,1088.2935
1262515,376.18536
1050801,378.06702
1209593,376.39386
1129604,378.06702
1471717,1964.1136
1147030,1341.765
1374174,456.22437
1347061,390.85217
1289523,484.03146
1306275,437.20428
1123768,452.8794
1495866,484.03146
1251443,452.8794
1112488,446.63324
1248124,452.8794
1361909,484.03146
1484093,452.8794
1137757,484.23755
1091114,456.0323
1066926,510.1567
1042657,536.10425
1126990,474.58655
1135737,474.58655
1264507,530.1019
1220181,513.1058
1483607,526.966
1465019,516.5927
1142488,516.5927
1043572,489.1254
1120725,460.28915
1493836,504.80054
1382069,512.24146
1262029,518.67847
1436339,579.86346
1171914,516.5117
1222059,504.80054
1179976,504.80054
1312713,512.24146
1052776,233.936
1017418,233.936
1084980,233.936
1049695,233.936
1152112,416.9605
1073128,332.28107
1400065,233.936
1078686,233.936
1442361,233.936
1438146,233.936
1206564,240.5161
1448674,240.5161
1237375,240.5161
1323061,240.5161
1205077,453.37228
1281460,453.37228
1483448,240.5161
1406717,240.5161
1439670,240.5161
1311889,241.62541
1302153,281.86963
1246959,281.86963
1433203,281.86963
1339909,281.86963
1161885,457.4475
1437209,572.84174
1357587,281.86963
1418362,281.86963
1118797,281.86963
1109876,281.86963
1097952,61.228287
1438615,61.228287
1068496,408.5873
1000100,408.5873
1134437,61.228287
1292242,61.228287
1413791,61.228287
1490069,61.228287
1314145,64.82238
1251605,68.35344
1207693,68.35344
1108927,325.18823
1388671,325.18823
1286860,68.35344
1306117,68.35344
1493718,68.35344
1289654,68.35344
1140803,71.94751
1086936,272.19568
1207218,275.70413
1040287,272.19568
1430895,272.19568
1029036,337.7464
1338150,422.7653
1352621,422.7653
1068287,272.19568
1032470,272.19568
1455331,275.70413
1088412,261.29297
1341714,257.7846
1317606,261.29297
1191523,261.29297
1373558,333.66077
1144418,363.49524
1482712,367.00366
1290408,257.7846
1044002,261.29297
1156368,261.29297
1236400,107.46613
1153639,107.46613
1004909,107.46613
1347302,107.46613
1448703,107.46613
1291242,107.46613
1224254,107.46613
1244516,151.20218
1327333,233.9673
1077866,241.82683
1157697,386.68198
1359546,156.21147
1083789,151.20218
1186701,151.20218
1307736,151.20218
1169772,151.20218
1423832,151.20218
1380381,136.58488
1110397,212.05388
1051554,219.91339
1158465,374.2175
1120697,143.4227
1080382,142.52461
1288728,136.58488
1023715,136.58488
1010857,136.58488
1432432,136.58488
1495062,553.7413
1079487,538.84955
1415325,538.84955
1347027,538.84955
1006493,610.1059
1005118,538.84955
1486530,538.84955
1269555,560.9112
1250542,538.84955
1218398,538.84955
1439647,477.9517
1321232,477.9517
1055592,545.55286
1241427,667.70557
1072422,545.55286
1381948,477.9517
1459193,550.0025
1107012,477.9517
1484291,477.9517
1189072,550.0025
1019214,454.70078
1340547,454.02213
1367086,454.02213
1188841,484.11536
1344109,453.92734
1378136,484.11536
1393759,454.02213
1352569,453.92734
1480595,454.70078
1349200,454.70078
1439889,137.84401
1043720,137.84401
1065834,164.1446
1272505,164.1446
1356980,168.7355
1028730,146.48546
1124574,137.21396
1369044,171.6464
1157352,171.6464
1229328,117.85388
1154798,117.85388
1258593,117.85388
1214967,169.17033
1415050,169.17033
1249408,169.17033
1217205,169.17033
1403443,79.70987
1164395,113.02769
1131843,113.02769
1437106,113.02769
1360876,169.72868
1383471,169.72868
1008063,169.72868
1465304,169.72868
1045061,169.72868
1461030,82.647
1207213,82.647
1024905,190.12825
1161371,144.2668
1335725,144.2668
1185623,147.77522
1495661,147.77522
1059370,145.42198
1485382,141.91356
1136555,147.77522
1113434,144.2668
1476173,147.77522
1343027,400.07608
1048501,285.82462
1154647,203.05525
1019399,193.5598
1272535,193.65459
1321418,241.64398
1473948,241.64398
1083699,89.12636
1258695,184.91953
1141892,149.65984
1023603,149.65984
1009205,149.65984
1401622,149.65984
1056837,390.9458
1399479,273.4206
1380035,149.65984
1187248,149.65984
1052075,149.65984
1190890,149.65984
1302404,116.1861
1319320,111.17682
1363194,111.17682
1150515,111.17682
1465309,111.17682
1373073,111.17682
1164383,111.17682
1302775,111.17682
1387134,152.52615
1055877,152.52615
1308549,152.52615
1205716,152.52615
1471019,152.52615
1245854,152.52615
1453386,152.52615
1234023,152.52615
1472121,134.854
1486257,134.854
1290578,134.854
1323798,134.854
1176875,129.8448
1329642,129.8448
1060343,129.8448
1217405,129.8448
1103283,436.02457
1398797,388.64172
1198936,198.71207
1206071,198.71207
1148030,388.64172
1293650,395.4131
1200910,198.71207
1285518,198.71207
1080615,395.4131
1254886,436.02457
1265051,291.47208
1303545,332.08368
1241905,138.42484
1156187,332.08368
1164364,284.70065
1368515,138.42484
1371309,131.65341
1270509,131.65341
1023956,291.47208
1175778,291.47208
1168741,424.5145
1108197,383.903
1322681,180.162
1446803,383.903
1460737,377.13165
1378544,424.5145
1223144,186.93341
1415427,193.84894
1238698,377.13165
1273113,424.5145
1083754,82.982994
1462240,405.05325
1135487,405.05325
1018722,82.982994
1172707,82.982994
1162264,82.982994
1333032,603.11584
1074655,319.0566
1017569,319.0566
1047271,446.62558
1364823,586.04913
1081645,586.04913
1193498,586.04913
1308101,446.62558
1295480,586.04913
1026912,586.04913
1117711,145.72629
1268268,145.72629
1084245,145.72629
1436228,145.72629
1316160,1002.45074
1419545,1002.45074
1062437,1002.45074
1181575,1281.5533
1143023,952.6012
1278339,1002.45074
1282203,999.81256
1080746,1002.45074
1296937,1002.45074
1210564,1006.2446
1022008,787.0996
1438700,787.0996
1314739,787.0996
1316314,787.0996
1050661,787.0996
1317396,787.0996
1179891,787.0996
1035233,787.0996
1011404,790.8935
1306324,790.8935
1138248,449.38736
1490626,445.59348
1281487,445.59348
1082441,446.74954
1482938,442.95566
1184923,449.38736
1326973,449.38736
1192047,442.95566
1267180,442.95566
1246324,636.1293
1181474,135.33655
1220195,118.267746
1137571,166.80977
1168297,163.18594
1353136,129.99681
1472975,166.80977
1433727,129.99681
1473901,169.10637
1191319,138.94678
1416495,-26.018696
1046475,-25.816538
1493330,-16.457567
1444927,-9.088364
1213229,-7.8886995
1439048,-16.457567
1289710,-5.464532
1139483,-16.457567
1330572,57.102062
1278620,-28.985788
1482738,-25.354094
1216688,357.7045
1474661,333.4534
1309062,333.4534
1437313,333.4534
1095693,333.4534
1268258,333.4534
1284565,347.3312
1124262,357.7045
1054665,489.00208
1112624,357.7045
1067565,480.30872
1139300,435.85492
1208174,438.02356
1011793,459.7462
1154581,443.33188
1385320,435.85492
1439856,455.10532
1340904,480.30872
1171791,480.30872
1071982,697.7953
1008328,462.1101
1356975,462.1101
1426728,499.0613
1376105,524.43933
1030585,637.1218
1413560,637.1218
1046211,587.5046
1466477,521.2054
1464177,521.2054
1007464,521.2054
1430287,86.310555
1058569,86.310555
1492697,86.310555
1056546,86.310555
1204210,209.37363
1224718,186.55678
1053778,212.1336
1030896,192.98352
1088431,212.1336
1032604,86.310555
1406716,86.310555
1168881,86.310555
1213366,86.310555
1086686,192.98352
1061143,184.45976
1017207,184.45976
1414578,192.98352
1102297,86.10207
1216870,86.10207
1373185,86.310555
1105380,92.95
1243006,92.95
1095300,92.95
1483804,92.95
1354048,165.647
1179559,92.95
1254839,181.01183
1458313,91.068405
1081002,183.10884
1491158,92.95
1248694,747.4079
1231562,747.4079
1130546,752.264
1484346,793.8872
1442704,2573.0051
1231053,2318.8657
1483761,752.264
1347385,793.8872
1330482,2748.8594
1185291,2606.6008
1252163,427.55948
1380398,427.55948
1436318,427.55948
1065215,427.55948
1079999,427.55948
1278358,427.55948
1497315,427.55948
1349361,427.55948
1168663,427.55948
1364764,427.55948
1443474,619.9595
1451076,619.9595
1435826,619.9595
1191886,683.0442
1263052,2037.0931
1263612,2037.0931
1233431,619.9595
1036701,622.3441
1492648,619.9595
1193094,645.554
1257968,54.015633
1225233,54.015633
1377517,48.902412
1114069,48.902412
1427908,51.6624
1079074,51.6624
1139550,51.255646
1171872,51.6624
1371558,54.015633
1226362,133.28252
1058055,133.68925
1237424,133.68925
1097480,133.68925
1239094,133.68925
1427548,136.0425
1134215,141.82515
1101934,133.68925
1227132,133.28252
1107600,136.0425
1133067,443.29272
1333880,443.29272
1359714,443.29272
1108942,443.29272
1270430,443.29272
1158007,443.29272
1073033,443.29272
1035826,443.29272
1394665,443.29272
1325149,443.29272
1382522,438.669
1278260,1047.9384
1499444,438.669
1395990,450.78265
1490371,438.669
1239951,441.02225
1336054,2339.3372
1377724,1520.3492
1237631,438.669
1286591,438.669
1219136,333.505
1111993,1124.7999
1130159,333.505
1447928,333.505
1425338,333.505
1144306,333.505
1054489,2269.9172
1164986,2105.8923
1031723,333.505
1066069,333.505
1249865,136.6553
1060602,136.6553
1183244,136.6553
1451782,136.6553
1134905,285.046
1183036,285.046
1388259,136.6553
1037543,136.6553
1034628,136.6553
1252651,136.6553
1207630,138.21802
1045125,138.21802
1497213,138.21802
1258001,138.21802
1079563,315.39514
1179847,315.39514
1064410,138.21802
1376454,138.21802
1181980,138.21802
1477762,138.21802
1144733,189.54703
1471235,189.54703
1133933,189.54703
1301416,189.54703
1197228,440.16507
1390628,440.16507
1265180,189.54703
1034409,189.54703
1125602,189.54703
1331846,189.54703
1163656,316.35266
1103189,316.35266
1106730,-7.2423286
1146782,-7.2423286
1347859,-5.9692454
1309782,-5.9692454
1148964,-17.549051
1301591,-17.549051
1054238,196.16664
1432687,197.53761
1369820,-17.549051
1142224,-17.549051
1222928,-17.549051
1126137,-17.549051
1289761,-16.276003
1105042,-16.276003
1206015,139.38206
1081991,137.02885
1052440,136.62209
1251515,139.38206
1177457,198.29126
1143868,198.29126
1012312,198.29126
1082444,139.38206
1231667,136.62209
1294198,139.38206
1105113,138.09106
1277408,135.73784
1085386,138.09106
1407082,135.73784
1385752,200.0334
1212643,199.44081
1021280,200.0334
