id,num_orders
1225315,165.62
1035195,80.0
1313839,90.6
1230384,100.92
1056205,87.88
1006833,148.68
1406361,148.68
1308035,148.66
1018667,148.68
1360589,186.02
1387284,176.68
1037113,148.68
1216798,149.02
1413073,148.68
1418176,148.66
1174921,22.68
1234400,24.52
1394502,247.3
1200823,75.04
1275837,41.84
1041452,42.34
1175393,15.22
1120564,33.8
1002584,117.68
1369039,133.1
1337552,17.84
1165405,38.16
1492488,16.38
1152412,26.08
1489262,42.6
1116102,26.08
1086847,33.5
1348070,25.32
1241177,33.38
1413177,24.0
1180550,37.06
1497398,40.22
1439873,37.9
1109486,42.0
1253988,37.02
1295721,39.84
1126045,43.28
1300636,34.98
1384325,42.96
1401376,37.9
1363486,25.7
1425117,27.96
1325405,25.7
1391577,26.54
1133753,15.1
1111154,27.96
1197779,26.54
1365246,27.96
1366766,26.38
1198791,94.36
1327818,90.26
1331264,52.4
1204089,103.8
1053998,15.34
1077837,15.34
1329598,40.9
1246576,20.24
1192413,16.6
1089505,26.04
1053247,26.04
1427058,51.82
1399010,24.82
1022717,15.58
1281547,22.26
1368785,22.26
1319547,283.86
1190103,277.82
1240755,283.86
1336172,313.22
1271870,278.4
1407766,272.36
1309964,277.82
1170529,277.82
1273445,271.58
1101540,277.04
1337684,85.04
1280026,85.3
1323007,85.3
1255751,84.86
1354177,88.06
1078929,85.04
1019057,85.04
1450808,82.4
1298458,85.3
1364650,85.04
1479766,253.3
1387983,215.12
1159217,256.86
1320682,215.12
1085106,133.04
1233601,101.38
1131145,134.0
1258777,253.3
1159193,259.52
1010363,134.0
1298007,32.78
1431853,28.4
1164599,21.88
1484727,27.52
1251893,29.1
1204525,13.92
1347649,13.98
1493813,13.98
1140478,13.68
1482717,14.2
1312853,24.54
1136587,17.8
1301621,17.8
1160572,18.16
1110622,24.66
1344086,19.02
1210234,29.52
1080240,20.26
1156847,20.32
1424511,56.36
1294222,14.06
1097913,13.84
1218649,41.46
1138627,46.34
1483004,27.4
1465355,29.92
1221607,20.28
1289506,25.3
1421492,25.3
1075950,24.84
1085945,25.06
1492097,13.2
1271169,14.62
1177475,14.0
1067321,54.12
1051361,32.78
1030392,32.84
1155915,43.74
1229449,43.74
1132160,29.0
1256382,23.66
1108013,21.46
1259378,21.88
1053053,21.74
1057181,21.46
1287446,21.46
1124678,14.1
1075990,13.72
1460444,1804.54
1476535,1433.36
1297121,1421.34
1141103,1433.36
1274933,1422.3
1435122,1433.36
1486477,1398.5
1195364,1433.36
1301491,1428.42
1059056,1415.22
1139730,416.2
1301842,501.34
1251244,391.0
1183358,457.36
1059732,539.98
1151274,391.0
1072415,546.82
1469941,539.98
1288037,626.62
1325139,613.9
1115056,357.02
1292390,355.92
1166952,352.88
1384513,356.5
1093599,355.4
1367894,356.2
1119869,352.88
1070129,352.88
1394194,352.88
1002435,355.4
1385333,647.28
1009702,666.64
1479251,652.78
1253248,829.46
1245868,686.36
1031763,935.54
1477396,685.92
1489091,711.94
1485086,695.84
1276165,685.38
1096323,884.08
1350701,831.1
1065455,886.84
1142409,875.48
1488944,772.02
1020912,798.24
1436609,880.64
1253895,920.14
1165678,853.32
1327823,923.44
1230693,1087.04
1398262,1039.86
1345832,1015.06
1267250,1264.38
1432764,1304.62
1301486,1325.8
1069354,1235.36
1245836,1055.14
1275241,949.78
1463775,1087.04
1027016,151.46
1191829,126.36
1112122,98.52
1479265,111.34
1126587,146.84
1195982,119.78
1314692,145.46
1493689,159.22
1039169,129.42
1401014,143.26
1181520,89.74
1025776,110.02
1177948,97.6
1203571,134.94
1209590,112.94
1058406,128.46
1304622,79.72
1301362,131.42
1232376,88.38
1348216,85.52
1306234,183.48
1378503,183.52
1296522,233.78
1478474,190.3
1111452,183.52
1428885,180.5
1078876,185.02
1426995,218.54
1310613,179.28
1284993,230.38
1271440,1080.16
1118621,1086.94
1192681,1074.68
1028746,1131.72
1031614,2856.34
1392506,2663.74
1343631,1001.42
1185820,1017.62
1356333,2620.42
1307954,2654.88
1269834,591.82
1056163,591.82
1098695,591.82
1178203,578.92
1061470,529.86
1354722,578.92
1066795,511.66
1170494,511.66
1488737,591.82
1097182,547.18
1176823,1254.76
1101710,1184.2
1141921,1232.86
1385350,1057.1
1157741,2039.38
1151119,2501.94
1161188,1050.56
1315527,934.96
1369399,1017.54
1460667,944.94
1010243,68.98
1037655,110.52
1401737,111.16
1022228,68.98
1097803,135.48
1076303,54.96
1480464,123.6
1233512,127.58
1406320,119.96
1423616,119.96
1451807,62.92
1409671,132.42
1122214,124.14
1211769,101.1
1437385,115.52
1217993,115.52
1161892,132.42
1229478,147.82
1213094,91.94
1297883,108.28
1274226,707.42
1352572,666.14
1295323,707.42
1299017,733.92
1252039,796.0
1030444,606.12
1454269,606.12
1228734,707.42
1427970,653.48
1125886,666.14
1425142,619.58
1005746,1187.24
1369118,619.58
1260005,518.04
1010852,615.66
1215951,728.6
1438319,1363.44
1100299,1346.12
1081163,620.92
1459649,644.82
1211593,282.28
1411245,1267.36
1022614,289.82
1203568,288.66
1106084,289.82
1485205,295.54
1373998,1874.4
1062654,1275.5
1201316,287.66
1370105,286.5
1194932,134.98
1115132,156.92
1264565,118.58
1075641,196.48
1246631,194.34
1411198,161.92
1140498,198.44
1313588,197.36
1315048,195.16
1383782,130.02
1323477,150.48
1060474,147.44
1494909,165.12
1236863,161.48
1315101,165.0
1021195,89.42
1091479,182.38
1258153,192.96
1404475,190.6
1332940,170.5
1371595,216.36
1228275,136.58
1456589,156.58
1393900,163.06
1451902,252.06
1484282,162.24
1353419,174.04
1477668,171.76
1093917,258.4
1415280,230.96
1261811,134.3
1141743,122.06
1370665,132.78
1035256,129.72
1479691,334.18
1400324,331.76
1415004,134.3
1038432,132.78
1336056,132.78
1187092,122.06
1246502,189.0
1302001,189.0
1073776,192.28
1363056,190.68
1471341,488.06
1253143,477.3
1453040,189.08
1301753,192.28
1404546,210.04
1392729,185.84
1497466,436.42
1486369,442.62
1280462,433.78
1329993,445.0
1015668,641.4
1162775,641.42
1239627,442.62
1191627,443.44
1102060,275.32
1232474,442.62
1248779,46.14
1286196,378.8
1311264,342.26
1389854,29.88
1467104,62.52
1471259,47.78
1498881,55.2
1130256,78.7
1136112,45.2
1339197,45.2
1101505,363.64
1339810,379.48
1392791,40.44
1184046,27.0
1105735,38.0
1154260,45.2
1488663,18.3
1042242,81.44
1349533,251.18
1449142,264.14
1337248,276.02
1200866,242.2
1290309,613.78
1418797,622.08
1164582,647.38
1303136,264.14
1347698,242.2
1493799,251.18
1463406,279.08
1418001,341.18
1342588,329.98
1161315,333.4
1046297,525.44
1153933,525.44
1231645,552.32
1287870,221.78
1193177,276.18
1487003,279.08
1447686,208.92
1146210,258.94
1403685,243.38
1476020,202.08
1018738,264.12
1130157,236.16
1046978,216.56
1331178,228.6
1257741,245.14
1322423,253.86
1336105,87.76
1187686,157.36
1489882,161.06
1123496,181.86
1322525,169.48
1477958,136.78
1462588,146.06
1098622,136.78
1207399,156.74
1465439,149.2
1012855,445.6
1418147,476.6
1286032,473.38
1099298,520.5
1479230,473.56
1179950,473.56
1124263,388.9
1184587,472.64
1029660,472.82
1357396,419.86
1180646,388.54
1485809,361.64
1211075,352.16
1313206,510.9
1494204,489.74
1434483,415.96
1099251,499.3
1025379,352.2
1477569,352.2
1055674,352.2
1062490,185.7
1043605,252.2
1026057,266.68
1468053,274.98
1150560,206.76
1110568,358.14
1162730,184.44
1358189,189.76
1257386,189.44
1061706,206.76
1335827,104.3
1165522,161.46
1110279,164.22
1143313,160.38
1083501,132.12
1428672,145.22
1219047,162.84
1259870,170.56
1342405,157.66
1354416,170.84
1193098,148.46
1458214,146.48
1039561,146.26
1074938,73.56
1223395,80.28
1456334,123.24
1149120,73.56
1172680,146.48
1116900,146.48
1034878,115.24
1259675,115.78
1355647,115.22
1267774,135.08
1347236,125.16
1000392,128.52
1221328,130.62
1284731,143.68
1446589,117.12
1141794,117.12
1016845,74.32
1177882,78.4
1297460,69.4
1119491,89.66
1043097,67.0
1427114,67.0
1149568,103.16
1118707,149.82
1021503,78.4
1338844,78.16
1198021,190.72
1474866,78.56
1311455,81.78
1033015,28.96
1090571,166.26
1232737,41.0
1300878,38.24
1483287,35.24
1188526,88.16
1270382,37.44
1413802,98.88
1374584,104.68
1224680,103.16
1029041,104.68
1175602,135.36
1447145,135.4
1300870,119.84
1483261,113.92
1413577,119.84
1176990,98.88
1231223,122.0
1190669,57.68
1376192,25.56
1146955,17.64
1056018,26.94
1258889,29.6
1218561,32.52
1466508,26.94
1109609,23.22
1419190,55.4
1273467,35.72
1120980,48.64
1288632,44.48
1272229,46.28
1012823,35.72
1424258,68.0
1114584,46.28
1365258,51.26
1180223,78.1
1238801,92.38
1070150,78.1
1165612,77.26
1480839,77.7
1157017,62.96
1156189,72.3
1287339,118.32
1307947,128.8
1217805,62.96
1171521,100.64
1434146,177.0
1300093,136.1
1119480,177.48
1297275,136.1
1120782,136.1
1457486,136.1
1146680,157.86
1134271,179.96
1281939,100.64
1052384,256.0
1200598,187.06
1264244,173.0
1294669,249.28
1425440,249.28
1145895,184.74
1144262,256.0
1076977,249.28
1054344,195.44
1377594,216.48
1060921,110.06
1441064,121.74
1036623,117.72
1334537,115.08
1131845,110.06
1233303,122.0
1052105,121.74
1130360,87.56
1140184,122.0
1097453,122.0
1232717,25.14
1246974,25.14
1070455,272.32
1050349,345.66
1023950,41.74
1426156,51.44
1381963,36.68
1030017,36.68
1000438,36.68
1119483,73.5
1196334,375.36
1402996,196.56
1493032,200.2
1264183,352.76
1052529,358.0
1110240,354.88
1382389,379.02
1313142,358.0
1317341,352.54
1122806,380.7
1098228,1600.42
1080847,1621.0
1064602,1621.0
1093227,1621.0
1177861,1621.0
1259611,1600.42
1274836,1586.36
1030333,1600.42
1249982,1621.0
1188591,1621.0
1101375,891.4
1398435,891.4
1353965,891.4
1183936,891.4
1311911,898.68
1062494,891.4
1410039,898.68
1187463,898.68
1082477,898.68
1345516,891.4
1400016,447.7
1371135,447.66
1386866,446.94
1263387,445.8
1316202,446.94
1238695,446.94
1269164,445.8
1212464,446.5
1458850,446.5
1164926,447.7
1408468,56.96
1025542,231.7
1160326,229.76
1443402,220.62
1226069,241.52
1175779,226.0
1495888,191.12
1226727,56.96
1088993,56.96
1162495,112.44
1044490,72.5
1119951,170.34
1148469,178.66
1040533,186.76
1182305,176.24
1058670,139.9
1069033,190.28
1052272,78.8
1102729,72.18
1439572,76.46
1290002,801.92
1480585,873.56
1132573,873.32
1057544,814.62
1185226,737.76
1332114,822.94
1006557,801.92
1223406,830.58
1165398,862.28
1252122,830.58
1190633,771.54
1234168,681.38
1187850,627.68
1461408,678.38
1324628,792.04
1043320,765.98
1112006,752.44
1431890,754.82
1142113,747.44
1473136,719.66
1040430,1216.34
1087004,1207.04
1042794,1025.94
1359630,1368.02
1059906,1359.94
1340375,1335.38
1167679,1717.5
1118042,1144.22
1433454,1012.2
1414239,1144.02
1049366,69.2
1442356,76.38
1344308,164.98
1057310,164.98
1450163,121.1
1249769,108.3
1328737,76.0
1358230,96.5
1245395,155.8
1227902,96.5
1224120,119.32
1083028,148.04
1435741,129.26
1227990,125.52
1102401,141.76
1494941,129.74
1405194,138.2
1160706,137.96
1389486,151.3
1475674,124.72
1293810,198.4
1321966,117.32
1376274,209.48
1453454,205.2
1341931,198.9
1133750,208.22
1452164,178.9
1142445,217.4
1334127,178.44
1074156,264.36
1197335,816.22
1098456,774.36
1004231,781.68
1348678,1187.04
1069114,3882.16
1120606,4026.16
1116595,987.9
1124659,965.4
1403491,4207.94
1124415,4143.68
1323989,548.46
1063221,658.48
1375428,548.46
1171835,548.46
1175458,652.04
1022677,630.12
1064513,582.2
1141542,582.2
1254313,508.96
1429469,652.04
1129467,1270.08
1440344,1270.08
1199647,1270.08
1329067,1010.96
1310720,2326.5
1187699,3637.0
1490972,1006.4
1188019,991.2
1393545,992.7
1196202,1044.8
1217722,54.58
1024786,57.1
1164714,47.7
1487084,67.64
1194216,107.0
1333009,54.58
1400194,107.0
1220768,88.88
1171266,67.0
1018646,73.22
1224157,143.7
1476159,138.82
1481437,129.84
1137703,66.82
1443319,92.98
1297612,72.46
1366087,71.28
1219884,73.74
1170447,639.92
1141028,626.66
1283426,639.92
1353711,583.78
1053353,532.38
1077335,472.32
1347043,583.78
1222655,599.14
1413603,583.78
1166615,626.66
1140772,658.36
1473886,1434.7
1040538,743.58
1300105,737.72
1254975,714.14
1468203,790.56
1147088,3282.78
1225845,2289.76
1449493,695.66
1168141,667.32
1103484,318.26
1179187,1396.88
1262515,313.68
1050801,312.52
1209593,315.24
1129604,312.52
1471717,2862.72
1147030,2303.4
1374174,277.12
1347061,289.96
1289523,306.72
1306275,296.44
1123768,400.52
1495866,405.12
1251443,397.34
1112488,397.12
1248124,347.3
1361909,397.58
1484093,392.3
1137757,409.18
1091114,530.58
1066926,483.74
1042657,510.28
1126990,518.1
1135737,496.7
1264507,529.56
1220181,509.06
1483607,417.96
1465019,429.98
1142488,432.9
1043572,587.5
1120725,379.74
1493836,536.62
1382069,566.86
1262029,526.64
1436339,475.88
1171914,522.78
1222059,572.86
1179976,620.56
1312713,577.6
1052776,109.58
1017418,109.58
1084980,107.48
1049695,109.58
1152112,332.7
1073128,214.4
1400065,109.58
1078686,108.4
1442361,107.48
1438146,108.4
1206564,217.38
1448674,207.4
1237375,216.0
1323061,207.4
1205077,325.54
1281460,327.76
1483448,216.0
1406717,214.14
1439670,216.0
1311889,197.56
1302153,270.84
1246959,262.72
1433203,250.86
1339909,254.38
1161885,564.16
1437209,422.22
1357587,250.86
1418362,265.7
1118797,254.38
1109876,270.0
1097952,44.24
1438615,49.98
1068496,379.72
1000100,356.98
1134437,49.44
1292242,49.44
1413791,49.98
1490069,44.24
1314145,67.66
1251605,26.7
1207693,23.92
1108927,204.58
1388671,195.24
1286860,23.96
1306117,37.98
1493718,21.86
1289654,29.28
1140803,76.0
1086936,218.26
1207218,229.0
1040287,203.26
1430895,218.26
1029036,519.1
1338150,598.22
1352621,552.54
1068287,203.26
1032470,203.26
1455331,272.0
1088412,168.14
1341714,168.88
1317606,168.14
1191523,174.38
1373558,247.16
1144418,438.0
1482712,431.58
1290408,168.88
1044002,161.84
1156368,168.14
1236400,43.08
1153639,43.08
1004909,52.08
1347302,67.0
1448703,42.7
1291242,60.46
1224254,67.0
1244516,101.26
1327333,139.88
1077866,141.38
1157697,217.0
1359546,149.16
1083789,134.6
1186701,132.68
1307736,142.64
1169772,137.42
1423832,144.1
1380381,80.0
1110397,99.64
1051554,98.82
1158465,181.96
1120697,100.82
1080382,70.08
1288728,54.0
1023715,86.4
1010857,100.4
1432432,111.58
1495062,481.44
1079487,496.66
1415325,514.92
1347027,521.92
1006493,478.24
1005118,530.96
1486530,532.22
1269555,471.4
1250542,505.02
1218398,532.22
1439647,237.0
1321232,241.4
1055592,358.72
1241427,524.76
1072422,385.1
1381948,237.84
1459193,281.04
1107012,250.66
1484291,237.84
1189072,293.9
1019214,299.0
1340547,325.0
1367086,353.96
1188841,229.08
1344109,237.2
1378136,207.56
1393759,397.76
1352569,237.2
1480595,323.76
1349200,323.76
1439889,105.42
1043720,111.2
1065834,66.42
1272505,78.14
1356980,61.12
1028730,75.6
1124574,98.2
1369044,78.4
1157352,73.38
1229328,47.2
1154798,46.82
1258593,46.82
1214967,69.86
1415050,86.58
1249408,103.84
1217205,80.3
1403443,47.08
1164395,42.34
1131843,42.34
1437106,42.68
1360876,126.38
1383471,92.64
1008063,74.08
1465304,85.8
1045061,111.34
1461030,42.68
1207213,42.68
1024905,35.2
1161371,106.2
1335725,123.0
1185623,71.5
1495661,87.98
1059370,111.42
1485382,115.7
1136555,87.98
1113434,123.0
1476173,87.98
1343027,109.5
1048501,212.54
1154647,73.78
1019399,19.12
1272535,25.1
1321418,22.68
1473948,25.16
1083699,26.02
1258695,29.48
1141892,99.0
1023603,109.0
1009205,104.2
1401622,109.0
1056837,123.52
1399479,175.32
1380035,72.46
1187248,62.18
1052075,62.18
1190890,62.18
1302404,43.86
1319320,45.44
1363194,55.46
1150515,21.56
1465309,16.52
1373073,15.0
1164383,15.0
1302775,15.0
1387134,22.22
1055877,24.08
1308549,19.04
1205716,19.14
1471019,22.22
1245854,19.62
1453386,22.72
1234023,19.14
1472121,39.64
1486257,40.22
1290578,47.44
1323798,37.16
1176875,44.76
1329642,44.76
1060343,49.78
1217405,43.52
1103283,273.9
1398797,161.7
1198936,109.0
1206071,121.38
1148030,303.34
1293650,335.86
1200910,127.7
1285518,127.7
1080615,162.0
1254886,245.2
1265051,129.22
1303545,130.48
1241905,101.56
1156187,134.0
1164364,148.66
1368515,101.56
1371309,103.32
1270509,132.84
1023956,122.34
1175778,129.22
1168741,165.5
1108197,98.22
1322681,116.34
1446803,94.0
1460737,100.7
1378544,162.2
1223144,53.26
1415427,64.18
1238698,100.7
1273113,157.66
1083754,53.0
1462240,244.4
1135487,304.66
1018722,39.74
1172707,52.88
1162264,48.06
1333032,366.38
1074655,178.5
1017569,212.84
1047271,226.88
1364823,402.66
1081645,397.02
1193498,433.24
1308101,207.56
1295480,397.02
1026912,419.9
1117711,13.84
1268268,19.02
1084245,15.98
1436228,14.68
1316160,862.64
1419545,862.64
1062437,862.64
1181575,954.04
1143023,742.66
1278339,862.64
1282203,862.94
1080746,862.64
1296937,879.36
1210564,861.32
1022008,331.44
1438700,331.44
1314739,331.44
1316314,335.48
1050661,331.44
1317396,335.48
1179891,331.44
1035233,335.48
1011404,331.44
1306324,331.44
1138248,291.26
1490626,286.96
1281487,295.42
1082441,286.96
1482938,286.96
1184923,286.96
1326973,286.96
1192047,286.96
1267180,286.96
1246324,419.26
1181474,91.3
1220195,106.94
1137571,100.7
1168297,103.04
1353136,97.26
1472975,100.42
1433727,96.96
1473901,90.24
1191319,90.22
1416495,94.3
1046475,42.5
1493330,47.74
1444927,59.32
1213229,63.96
1439048,47.74
1289710,27.44
1139483,52.54
1330572,78.22
1278620,48.44
1482738,37.44
1216688,419.22
1474661,237.24
1309062,266.76
1437313,255.14
1095693,243.82
1268258,251.72
1284565,273.24
1124262,419.22
1054665,386.66
1112624,409.38
1067565,555.72
1139300,467.4
1208174,467.76
1011793,563.48
1154581,435.34
1385320,477.68
1439856,596.24
1340904,556.24
1171791,520.34
1071982,587.14
1008328,423.32
1356975,409.34
1426728,417.98
1376105,424.8
1030585,346.26
1413560,350.9
1046211,388.24
1466477,374.48
1464177,378.18
1007464,375.12
1430287,156.48
1058569,141.14
1492697,116.84
1056546,121.9
1204210,250.12
1224718,112.4
1053778,216.2
1030896,111.18
1088431,240.9
1032604,183.52
1406716,185.84
1168881,167.68
1213366,191.8
1086686,210.4
1061143,170.94
1017207,173.1
1414578,200.08
1102297,214.54
1216870,208.52
1373185,175.94
1105380,138.26
1243006,126.5
1095300,88.64
1483804,153.18
1354048,177.24
1179559,153.18
1254839,185.82
1458313,175.88
1081002,190.94
1491158,150.08
1248694,618.26
1231562,535.1
1130546,721.96
1484346,811.52
1442704,3190.74
1231053,3225.88
1483761,753.42
1347385,766.24
1330482,2779.54
1185291,2762.3
1252163,254.1
1380398,264.5
1436318,258.24
1065215,236.48
1079999,264.5
1278358,258.24
1497315,252.58
1349361,258.24
1168663,251.6
1364764,253.18
1443474,490.34
1451076,499.62
1435826,493.22
1191886,480.46
1263052,1483.04
1263612,1417.08
1233431,494.98
1036701,502.76
1492648,494.98
1193094,498.7
1257968,56.46
1225233,55.56
1377517,46.96
1114069,46.96
1427908,26.0
1079074,26.0
1139550,49.62
1171872,32.0
1371558,55.56
1226362,140.06
1058055,149.42
1237424,162.04
1097480,162.04
1239094,149.42
1427548,149.14
1134215,161.24
1101934,149.42
1227132,136.32
1107600,142.74
1133067,358.78
1333880,405.0
1359714,309.72
1108942,381.78
1270430,395.18
1158007,374.48
1073033,374.48
1035826,381.78
1394665,349.06
1325149,309.72
1382522,575.22
1278260,1149.4
1499444,490.7
1395990,595.5
1490371,490.7
1239951,469.86
1336054,2422.2
1377724,2214.72
1237631,488.16
1286591,490.7
1219136,310.88
1111993,1355.78
1130159,224.88
1447928,377.04
1425338,351.0
1144306,342.94
1054489,1757.66
1164986,1595.38
1031723,342.94
1066069,253.94
1249865,116.6
1060602,117.48
1183244,117.48
1451782,113.78
1134905,370.72
1183036,399.5
1388259,112.36
1037543,117.52
1034628,105.92
1252651,117.48
1207630,153.34
1045125,158.22
1497213,152.32
1258001,152.32
1079563,440.1
1179847,441.2
1064410,158.22
1376454,158.22
1181980,158.22
1477762,158.22
1144733,143.58
1471235,140.6
1133933,144.98
1301416,144.98
1197228,449.02
1390628,449.02
1265180,140.6
1034409,140.6
1125602,140.6
1331846,146.88
1163656,191.16
1103189,173.6
1106730,62.42
1146782,67.36
1347859,75.42
1309782,75.64
1148964,36.04
1301591,36.04
1054238,141.1
1432687,143.84
1369820,29.16
1142224,49.3
1222928,49.3
1126137,52.22
1289761,71.74
1105042,71.26
1206015,41.18
1081991,27.28
1052440,57.4
1251515,41.18
1177457,129.1
1143868,124.96
1012312,124.96
1082444,43.6
1231667,57.4
1294198,54.2
1105113,204.24
1277408,269.42
1085386,216.0
1407082,243.34
1385752,300.96
1212643,308.82
1021280,300.96
1402014,213.38
1242573,292.14
1204789,233.9
1430481,36.28
1207788,31.56
1065786,34.16
1375055,33.16
1430795,33.16
1278380,36.28
1091685,34.16
1464998,37.52
1341777,34.16
1001589,76.8
1245764,96.02
1173024,109.42
1140780,141.58
1099951,82.14
1276819,72.44
1042565,81.16
1334897,72.44
1079864,93.12
1455309,54.14
1224132,47.3
1317197,85.2
1241367,90.16
1390190,140.42
1072198,78.62
1244605,86.34
1202906,94.0
1148817,68.62
1074380,375.58
1040219,346.3
1075922,375.58
1483577,622.28
1187970,327.98
1226360,441.78
1189058,348.5
1037004,376.16
1069941,498.34
1433285,375.58
1097109,373.04
1173687,503.3
1131198,447.58
1310234,503.3
1065673,377.3
1213540,443.6
1274015,510.66
1077171,444.64
1296692,503.3
1012505,447.58
1211246,142.52
1296046,190.04
1025817,190.04
1324612,190.04
1473661,134.34
1261002,134.92
1352677,141.86
1025143,143.22
1292861,148.8
1104929,135.38
1052922,57.88
1445257,55.66
1397451,48.86
1335660,76.58
1113039,63.44
1259989,57.88
1435221,59.14
1423989,86.02
1007274,55.8
1033716,74.4
1290880,119.06
1277555,57.14
1018412,67.26
1237270,67.26
1091196,61.16
1393399,59.78
1291765,59.78
1315398,75.94
1386568,75.94
1300295,68.0
1175047,41.26
1470434,99.26
1130199,76.42
1137849,75.34
1199578,75.34
1242043,80.04
1375038,77.18
1027496,76.18
1204718,76.18
1030655,141.56
1442612,200.0
1059397,120.46
1254831,141.56
1033383,188.06
1358859,188.06
1091267,200.0
1106379,120.46
1398968,128.58
1413888,200.0
1210527,41.4
1482028,29.06
1251007,47.92
1356261,14.74
1468996,28.2
1048360,28.36
1207133,15.66
1183999,16.28
1042446,16.28
1427250,15.32
1278927,37.78
1313959,26.82
1034410,26.0
1169758,26.82
1054997,163.0
1091093,161.62
1440267,29.84
1139782,29.84
1022113,26.0
1044881,26.82
1232239,78.2
1443246,79.72
1231783,78.46
1047398,25.36
1436104,29.5
1411819,29.5
1126514,25.36
1432466,29.44
1332733,25.42
1498130,42.0
1423053,26.86
1162538,26.86
1156343,26.86
1155176,36.5
1140696,43.0
1348589,22.12
1274735,43.0
1032092,31.04
1412836,34.82
1096428,33.58
1023786,14.56
1044596,23.4
1247191,15.38
1458427,20.12
1341137,26.0
1436768,55.44
1187402,66.04
1484931,267.14
1160983,207.92
1204951,50.3
1323946,52.46
1139023,52.46
1017883,50.3
1452460,66.48
1368853,66.48
1237346,136.56
1016003,111.32
1366429,174.48
1454944,90.82
1159279,91.32
1255341,194.56
1168385,193.4
1414891,193.4
1455705,176.32
1099051,194.56
1251629,35.12
1156628,58.36
1160666,35.12
1298962,58.36
1053397,28.0
1056878,28.0
1111308,28.0
1479578,58.36
1288087,33.68
1471120,28.0
1311882,55.56
1262231,81.04
1044776,58.36
1388783,52.98
1124343,52.98
1343601,27.38
1424831,27.38
1366075,41.62
1117973,39.4
1412333,39.4
1390579,335.16
1436947,339.36
1045739,344.22
1318087,366.88
1223698,368.52
1436625,366.88
1383644,291.14
1045356,283.18
1121593,284.32
